wav,sample_id,model,speaker,model-speaker,text_prompt_id,text_prompt,zero_based_text_prompt_id,corpus
bark-base-2_8_sample_0.wav,0,bark-base,2,bark-base-2,1319,To encourage the staff increases.,8,dailydialog
bark-base-2_9_sample_0.wav,0,bark-base,2,bark-base-2,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-2_8_sample_1.wav,1,bark-base,2,bark-base-2,1319,To encourage the staff increases.,8,dailydialog
bark-base-2_9_sample_1.wav,1,bark-base,2,bark-base-2,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-2_8_sample_2.wav,2,bark-base,2,bark-base-2,1319,To encourage the staff increases.,8,dailydialog
bark-base-2_9_sample_2.wav,2,bark-base,2,bark-base-2,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-2_3_sample_0.wav,0,bark-small,2,bark-small-2,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-2_3_sample_1.wav,1,bark-small,2,bark-small-2,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-2_3_sample_2.wav,2,bark-small,2,bark-small-2,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-2_4_sample_0.wav,0,bark-small,2,bark-small-2,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-2_4_sample_1.wav,1,bark-small,2,bark-small-2,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-2_4_sample_2.wav,2,bark-small,2,bark-small-2,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-2_5_sample_0.wav,0,bark-small,2,bark-small-2,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-2_5_sample_1.wav,1,bark-small,2,bark-small-2,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-2_5_sample_2.wav,2,bark-small,2,bark-small-2,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-2_6_sample_0.wav,0,bark-small,2,bark-small-2,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-2_6_sample_1.wav,1,bark-small,2,bark-small-2,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-2_6_sample_2.wav,2,bark-small,2,bark-small-2,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-2_7_sample_0.wav,0,bark-small,2,bark-small-2,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-2_7_sample_1.wav,1,bark-small,2,bark-small-2,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-2_7_sample_2.wav,2,bark-small,2,bark-small-2,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-2_8_sample_0.wav,0,bark-small,2,bark-small-2,1319,To encourage the staff increases.,8,dailydialog
bark-small-2_9_sample_0.wav,0,bark-small,2,bark-small-2,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-2_8_sample_1.wav,1,bark-small,2,bark-small-2,1319,To encourage the staff increases.,8,dailydialog
bark-small-2_9_sample_1.wav,1,bark-small,2,bark-small-2,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-2_8_sample_2.wav,2,bark-small,2,bark-small-2,1319,To encourage the staff increases.,8,dailydialog
bark-small-2_9_sample_2.wav,2,bark-small,2,bark-small-2,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-3_0_sample_0.wav,0,bark-base,3,bark-base-3,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-3_0_sample_1.wav,1,bark-base,3,bark-base-3,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-3_0_sample_2.wav,2,bark-base,3,bark-base-3,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-3_1_sample_0.wav,0,bark-base,3,bark-base-3,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-3_1_sample_1.wav,1,bark-base,3,bark-base-3,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-3_1_sample_2.wav,2,bark-base,3,bark-base-3,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-3_2_sample_0.wav,0,bark-base,3,bark-base-3,329,"He would say good night, but not good bye.",2,libritts
bark-base-3_2_sample_1.wav,1,bark-base,3,bark-base-3,329,"He would say good night, but not good bye.",2,libritts
bark-base-3_2_sample_2.wav,2,bark-base,3,bark-base-3,329,"He would say good night, but not good bye.",2,libritts
bark-small-3_0_sample_0.wav,0,bark-small,3,bark-small-3,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-3_0_sample_1.wav,1,bark-small,3,bark-small-3,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-3_0_sample_2.wav,2,bark-small,3,bark-small-3,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-3_1_sample_0.wav,0,bark-small,3,bark-small-3,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-3_1_sample_1.wav,1,bark-small,3,bark-small-3,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-3_1_sample_2.wav,2,bark-small,3,bark-small-3,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-3_2_sample_0.wav,0,bark-small,3,bark-small-3,329,"He would say good night, but not good bye.",2,libritts
bark-small-3_2_sample_1.wav,1,bark-small,3,bark-small-3,329,"He would say good night, but not good bye.",2,libritts
bark-small-3_2_sample_2.wav,2,bark-small,3,bark-small-3,329,"He would say good night, but not good bye.",2,libritts
bark-base-3_3_sample_0.wav,0,bark-base,3,bark-base-3,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-3_3_sample_1.wav,1,bark-base,3,bark-base-3,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-3_3_sample_2.wav,2,bark-base,3,bark-base-3,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-3_4_sample_0.wav,0,bark-base,3,bark-base-3,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-3_4_sample_1.wav,1,bark-base,3,bark-base-3,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-3_4_sample_2.wav,2,bark-base,3,bark-base-3,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-3_5_sample_0.wav,0,bark-base,3,bark-base-3,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-3_5_sample_1.wav,1,bark-base,3,bark-base-3,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-3_5_sample_2.wav,2,bark-base,3,bark-base-3,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-3_6_sample_0.wav,0,bark-base,3,bark-base-3,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-3_6_sample_1.wav,1,bark-base,3,bark-base-3,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-3_6_sample_2.wav,2,bark-base,3,bark-base-3,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-3_7_sample_0.wav,0,bark-base,3,bark-base-3,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-3_7_sample_1.wav,1,bark-base,3,bark-base-3,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-3_7_sample_2.wav,2,bark-base,3,bark-base-3,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-3_8_sample_0.wav,0,bark-base,3,bark-base-3,1319,To encourage the staff increases.,8,dailydialog
bark-base-3_9_sample_0.wav,0,bark-base,3,bark-base-3,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-3_8_sample_1.wav,1,bark-base,3,bark-base-3,1319,To encourage the staff increases.,8,dailydialog
bark-base-3_9_sample_1.wav,1,bark-base,3,bark-base-3,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-3_8_sample_2.wav,2,bark-base,3,bark-base-3,1319,To encourage the staff increases.,8,dailydialog
bark-base-3_9_sample_2.wav,2,bark-base,3,bark-base-3,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-3_3_sample_0.wav,0,bark-small,3,bark-small-3,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-3_3_sample_1.wav,1,bark-small,3,bark-small-3,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-3_3_sample_2.wav,2,bark-small,3,bark-small-3,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-3_4_sample_0.wav,0,bark-small,3,bark-small-3,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-3_4_sample_1.wav,1,bark-small,3,bark-small-3,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-3_4_sample_2.wav,2,bark-small,3,bark-small-3,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-3_5_sample_0.wav,0,bark-small,3,bark-small-3,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-3_5_sample_1.wav,1,bark-small,3,bark-small-3,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-3_5_sample_2.wav,2,bark-small,3,bark-small-3,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-3_6_sample_0.wav,0,bark-small,3,bark-small-3,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-3_6_sample_1.wav,1,bark-small,3,bark-small-3,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-3_6_sample_2.wav,2,bark-small,3,bark-small-3,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-3_7_sample_0.wav,0,bark-small,3,bark-small-3,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-3_7_sample_1.wav,1,bark-small,3,bark-small-3,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-3_7_sample_2.wav,2,bark-small,3,bark-small-3,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-3_8_sample_0.wav,0,bark-small,3,bark-small-3,1319,To encourage the staff increases.,8,dailydialog
bark-small-3_9_sample_0.wav,0,bark-small,3,bark-small-3,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-3_8_sample_1.wav,1,bark-small,3,bark-small-3,1319,To encourage the staff increases.,8,dailydialog
bark-small-3_9_sample_1.wav,1,bark-small,3,bark-small-3,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-3_8_sample_2.wav,2,bark-small,3,bark-small-3,1319,To encourage the staff increases.,8,dailydialog
bark-small-3_9_sample_2.wav,2,bark-small,3,bark-small-3,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-4_0_sample_0.wav,0,bark-base,4,bark-base-4,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-4_0_sample_1.wav,1,bark-base,4,bark-base-4,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-4_0_sample_2.wav,2,bark-base,4,bark-base-4,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-4_1_sample_0.wav,0,bark-base,4,bark-base-4,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-4_1_sample_1.wav,1,bark-base,4,bark-base-4,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-4_1_sample_2.wav,2,bark-base,4,bark-base-4,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-4_2_sample_0.wav,0,bark-base,4,bark-base-4,329,"He would say good night, but not good bye.",2,libritts
bark-base-4_2_sample_1.wav,1,bark-base,4,bark-base-4,329,"He would say good night, but not good bye.",2,libritts
bark-base-4_2_sample_2.wav,2,bark-base,4,bark-base-4,329,"He would say good night, but not good bye.",2,libritts
bark-small-4_0_sample_0.wav,0,bark-small,4,bark-small-4,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-4_0_sample_1.wav,1,bark-small,4,bark-small-4,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-4_0_sample_2.wav,2,bark-small,4,bark-small-4,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-4_1_sample_0.wav,0,bark-small,4,bark-small-4,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-4_1_sample_1.wav,1,bark-small,4,bark-small-4,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-4_1_sample_2.wav,2,bark-small,4,bark-small-4,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-4_2_sample_0.wav,0,bark-small,4,bark-small-4,329,"He would say good night, but not good bye.",2,libritts
bark-small-4_2_sample_1.wav,1,bark-small,4,bark-small-4,329,"He would say good night, but not good bye.",2,libritts
bark-small-4_2_sample_2.wav,2,bark-small,4,bark-small-4,329,"He would say good night, but not good bye.",2,libritts
bark-base-4_3_sample_0.wav,0,bark-base,4,bark-base-4,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-4_3_sample_1.wav,1,bark-base,4,bark-base-4,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-4_3_sample_2.wav,2,bark-base,4,bark-base-4,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-4_4_sample_0.wav,0,bark-base,4,bark-base-4,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-4_4_sample_1.wav,1,bark-base,4,bark-base-4,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-4_4_sample_2.wav,2,bark-base,4,bark-base-4,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-4_5_sample_0.wav,0,bark-base,4,bark-base-4,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-4_5_sample_1.wav,1,bark-base,4,bark-base-4,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-4_5_sample_2.wav,2,bark-base,4,bark-base-4,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-4_6_sample_0.wav,0,bark-base,4,bark-base-4,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-4_6_sample_1.wav,1,bark-base,4,bark-base-4,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-4_6_sample_2.wav,2,bark-base,4,bark-base-4,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-4_7_sample_0.wav,0,bark-base,4,bark-base-4,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-4_7_sample_1.wav,1,bark-base,4,bark-base-4,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-4_7_sample_2.wav,2,bark-base,4,bark-base-4,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-4_8_sample_0.wav,0,bark-base,4,bark-base-4,1319,To encourage the staff increases.,8,dailydialog
bark-base-4_9_sample_0.wav,0,bark-base,4,bark-base-4,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-4_8_sample_1.wav,1,bark-base,4,bark-base-4,1319,To encourage the staff increases.,8,dailydialog
bark-base-4_9_sample_1.wav,1,bark-base,4,bark-base-4,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-4_8_sample_2.wav,2,bark-base,4,bark-base-4,1319,To encourage the staff increases.,8,dailydialog
bark-base-4_9_sample_2.wav,2,bark-base,4,bark-base-4,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-4_3_sample_0.wav,0,bark-small,4,bark-small-4,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-4_3_sample_1.wav,1,bark-small,4,bark-small-4,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-4_3_sample_2.wav,2,bark-small,4,bark-small-4,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-4_4_sample_0.wav,0,bark-small,4,bark-small-4,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-4_4_sample_1.wav,1,bark-small,4,bark-small-4,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-4_4_sample_2.wav,2,bark-small,4,bark-small-4,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-4_5_sample_0.wav,0,bark-small,4,bark-small-4,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-4_5_sample_1.wav,1,bark-small,4,bark-small-4,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-4_5_sample_2.wav,2,bark-small,4,bark-small-4,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-4_6_sample_0.wav,0,bark-small,4,bark-small-4,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-4_6_sample_1.wav,1,bark-small,4,bark-small-4,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-4_6_sample_2.wav,2,bark-small,4,bark-small-4,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-4_7_sample_0.wav,0,bark-small,4,bark-small-4,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-4_7_sample_1.wav,1,bark-small,4,bark-small-4,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-4_7_sample_2.wav,2,bark-small,4,bark-small-4,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-4_8_sample_0.wav,0,bark-small,4,bark-small-4,1319,To encourage the staff increases.,8,dailydialog
bark-small-4_9_sample_0.wav,0,bark-small,4,bark-small-4,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-4_8_sample_1.wav,1,bark-small,4,bark-small-4,1319,To encourage the staff increases.,8,dailydialog
bark-small-4_9_sample_1.wav,1,bark-small,4,bark-small-4,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-4_8_sample_2.wav,2,bark-small,4,bark-small-4,1319,To encourage the staff increases.,8,dailydialog
bark-small-4_9_sample_2.wav,2,bark-small,4,bark-small-4,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-5_0_sample_0.wav,0,bark-base,5,bark-base-5,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-5_0_sample_1.wav,1,bark-base,5,bark-base-5,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-5_0_sample_2.wav,2,bark-base,5,bark-base-5,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-5_1_sample_0.wav,0,bark-base,5,bark-base-5,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-5_1_sample_1.wav,1,bark-base,5,bark-base-5,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-5_1_sample_2.wav,2,bark-base,5,bark-base-5,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-5_2_sample_0.wav,0,bark-base,5,bark-base-5,329,"He would say good night, but not good bye.",2,libritts
bark-base-5_2_sample_1.wav,1,bark-base,5,bark-base-5,329,"He would say good night, but not good bye.",2,libritts
bark-base-5_2_sample_2.wav,2,bark-base,5,bark-base-5,329,"He would say good night, but not good bye.",2,libritts
bark-small-5_0_sample_0.wav,0,bark-small,5,bark-small-5,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-5_0_sample_1.wav,1,bark-small,5,bark-small-5,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-5_0_sample_2.wav,2,bark-small,5,bark-small-5,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-5_1_sample_0.wav,0,bark-small,5,bark-small-5,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-5_1_sample_1.wav,1,bark-small,5,bark-small-5,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-5_1_sample_2.wav,2,bark-small,5,bark-small-5,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-5_2_sample_0.wav,0,bark-small,5,bark-small-5,329,"He would say good night, but not good bye.",2,libritts
bark-small-5_2_sample_1.wav,1,bark-small,5,bark-small-5,329,"He would say good night, but not good bye.",2,libritts
bark-small-5_2_sample_2.wav,2,bark-small,5,bark-small-5,329,"He would say good night, but not good bye.",2,libritts
bark-base-5_3_sample_0.wav,0,bark-base,5,bark-base-5,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-5_3_sample_1.wav,1,bark-base,5,bark-base-5,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-5_3_sample_2.wav,2,bark-base,5,bark-base-5,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-5_4_sample_0.wav,0,bark-base,5,bark-base-5,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-5_4_sample_1.wav,1,bark-base,5,bark-base-5,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-5_4_sample_2.wav,2,bark-base,5,bark-base-5,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-5_5_sample_0.wav,0,bark-base,5,bark-base-5,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-5_5_sample_1.wav,1,bark-base,5,bark-base-5,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-5_5_sample_2.wav,2,bark-base,5,bark-base-5,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-5_6_sample_0.wav,0,bark-base,5,bark-base-5,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-5_6_sample_1.wav,1,bark-base,5,bark-base-5,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-5_6_sample_2.wav,2,bark-base,5,bark-base-5,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-5_7_sample_0.wav,0,bark-base,5,bark-base-5,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-5_7_sample_1.wav,1,bark-base,5,bark-base-5,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-5_7_sample_2.wav,2,bark-base,5,bark-base-5,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-5_8_sample_0.wav,0,bark-base,5,bark-base-5,1319,To encourage the staff increases.,8,dailydialog
bark-base-5_9_sample_0.wav,0,bark-base,5,bark-base-5,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-5_8_sample_1.wav,1,bark-base,5,bark-base-5,1319,To encourage the staff increases.,8,dailydialog
bark-base-5_9_sample_1.wav,1,bark-base,5,bark-base-5,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-5_8_sample_2.wav,2,bark-base,5,bark-base-5,1319,To encourage the staff increases.,8,dailydialog
bark-base-5_9_sample_2.wav,2,bark-base,5,bark-base-5,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-5_3_sample_0.wav,0,bark-small,5,bark-small-5,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-5_3_sample_1.wav,1,bark-small,5,bark-small-5,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-5_3_sample_2.wav,2,bark-small,5,bark-small-5,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-5_4_sample_0.wav,0,bark-small,5,bark-small-5,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-5_4_sample_1.wav,1,bark-small,5,bark-small-5,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-5_4_sample_2.wav,2,bark-small,5,bark-small-5,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-5_5_sample_0.wav,0,bark-small,5,bark-small-5,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-5_5_sample_1.wav,1,bark-small,5,bark-small-5,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-5_5_sample_2.wav,2,bark-small,5,bark-small-5,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-5_6_sample_0.wav,0,bark-small,5,bark-small-5,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-5_6_sample_1.wav,1,bark-small,5,bark-small-5,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-5_6_sample_2.wav,2,bark-small,5,bark-small-5,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-5_7_sample_0.wav,0,bark-small,5,bark-small-5,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-5_7_sample_1.wav,1,bark-small,5,bark-small-5,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-5_7_sample_2.wav,2,bark-small,5,bark-small-5,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-5_8_sample_0.wav,0,bark-small,5,bark-small-5,1319,To encourage the staff increases.,8,dailydialog
bark-small-5_9_sample_0.wav,0,bark-small,5,bark-small-5,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-5_8_sample_1.wav,1,bark-small,5,bark-small-5,1319,To encourage the staff increases.,8,dailydialog
bark-small-5_9_sample_1.wav,1,bark-small,5,bark-small-5,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-5_8_sample_2.wav,2,bark-small,5,bark-small-5,1319,To encourage the staff increases.,8,dailydialog
bark-small-5_9_sample_2.wav,2,bark-small,5,bark-small-5,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-6_0_sample_0.wav,0,bark-base,6,bark-base-6,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-6_0_sample_1.wav,1,bark-base,6,bark-base-6,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-6_0_sample_2.wav,2,bark-base,6,bark-base-6,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-6_1_sample_0.wav,0,bark-base,6,bark-base-6,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-6_1_sample_1.wav,1,bark-base,6,bark-base-6,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-6_1_sample_2.wav,2,bark-base,6,bark-base-6,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-6_2_sample_0.wav,0,bark-base,6,bark-base-6,329,"He would say good night, but not good bye.",2,libritts
bark-base-6_2_sample_1.wav,1,bark-base,6,bark-base-6,329,"He would say good night, but not good bye.",2,libritts
bark-base-6_2_sample_2.wav,2,bark-base,6,bark-base-6,329,"He would say good night, but not good bye.",2,libritts
bark-small-6_0_sample_0.wav,0,bark-small,6,bark-small-6,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-6_0_sample_1.wav,1,bark-small,6,bark-small-6,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-6_0_sample_2.wav,2,bark-small,6,bark-small-6,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
